"Year","Region","PatrimoineGouvernement","PatrimoinePrivé","PIB","RatioPatrimoineRevenu","RevenuNational","RevenuNationalTop10","RevenuNationalBottom50","RevenuNationalTop1","RevenuNationalMedium40","CapitalNational","PatrimoineTop10","PatrimoineBottom50","PatrimoineTop1","PatrimoineMedium40"
1958,"Danemark",NA,NA,17022.3876,NA,14607.4517,33.94,NA,12.4,NA,NA,NA,NA,NA,NA
1958,"Etats-Unis",-8338.8707,42161.9352,NA,2.8913214207,17993.8079,35.63,18.13,12.72,46.24,5202583.71,NA,NA,NA,NA
1958,"France",7078.2995,20850.1414,13368.6998,3.2654829025,12307.206,35.85,18.57,10.46,45.58,4018902.12,69.17,3.97,31.12,26.86
1958,"Inde",NA,NA,1333.0998,4.1366433989,1268.6748,39.7,18.16,13.94,42.14,NA,NA,NA,NA,NA
1958,"Japon",NA,NA,7355.6363,NA,6448.3556,34.59,NA,9.69,NA,NA,NA,NA,NA,NA
1958,"Mexique",NA,NA,10031.7218,NA,9051.6079,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,"Royaume-Uni",-1369.1709,27947.9942,13519.4901,3.0568706989,12368.1561,NA,NA,10.6,NA,3780778.24,72.04,NA,35.28,NA
1958,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,"Afrique du Sud",NA,NA,10812.1568,NA,9127.9401,NA,NA,12.55,NA,NA,NA,NA,NA,NA
1959,"Australie",NA,NA,20585.3761,NA,16967.1849,28.55,17.64,8.76,53.81,NA,NA,NA,NA,NA
1959,"Canada",NA,NA,19250.0683,NA,16933.817,35.19,17.41,8.53,47.4,NA,NA,NA,NA,NA
1959,"Chine",NA,NA,1784.2629,NA,1633.2347,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,"Danemark",NA,NA,18171.3413,NA,15651.3126,34.49,NA,12.58,NA,NA,NA,NA,NA,NA
1959,"Etats-Unis",-8518.4697,43651.7843,NA,2.8390212059,19160.776,36.05,17.98,13.24,45.97,5439786.36,NA,NA,NA,NA
1959,"France",7180.933,22312.0291,13622.1088,3.4134392738,12479.6834,37.91,17.98,11.32,44.11,4259868.13,70.72,3.9,32.56,25.38
1959,"Inde",NA,NA,1403.2268,4.0010500589,1335.6097,38.66,18.39,13.28,42.95,NA,NA,NA,NA,NA
1959,"Japon",NA,NA,7811.3476,NA,6849.0744,35.17,NA,10.13,NA,NA,NA,NA,NA,NA
1959,"Mexique",NA,NA,10078.2814,NA,9071.6485,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,"Royaume-Uni",-1109.7964,29391.3468,14060.1065,3.1360559464,12864.8285,28.45,NA,10.4,NA,4034471.4,71.64,NA,36.09,NA
1959,"Russie",NA,NA,NA,NA,NA,26.91,23.25,4.7,49.84,NA,NA,NA,NA,NA
1960,"Afrique du Sud",NA,NA,11026.6909,NA,9360.0635,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"Australie",6501.5299,36427.4524,21091.835,3.9660451412,17371.2917,28.34,17.69,8.42,53.97,6889531.7,NA,NA,NA,NA
1960,"Canada",NA,NA,19505.3335,NA,16741.5524,35.51,17.33,8.56,47.16,NA,NA,NA,NA,NA
1960,"Chine",NA,NA,1692.2957,NA,1548.9694,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"Danemark",NA,NA,18526.2317,NA,15899.8028,34.49,NA,12.41,NA,NA,NA,NA,NA,NA
1960,"Etats-Unis",-3449.9753,43921.3247,22131.6077,3.2743041515,19312.0023,35.58,18.03,12.71,46.38,6323332.7,NA,NA,NA,NA
1960,"France",7287.1677,23679.2437,14657.731,3.3349466324,13466.6897,37.94,18.09,11.53,43.96,4491054.11,71.1,4.1,31.44,24.81
1960,"Inde",NA,NA,1455.2057,3.8983042889,1382.3611,37.95,19.12,13.54,42.93,NA,NA,NA,NA,NA
1960,"Japon",NA,NA,8432.3669,NA,7404.5281,35.48,NA,10.59,NA,NA,NA,NA,NA,NA
1960,"Mexique",NA,NA,10614.1045,NA,9581.2516,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"Royaume-Uni",-708.8593,30666.3519,14485.4221,3.2231118679,13259.0693,NA,NA,10.73,NA,4273537.47,70.54,NA,35.04,NA
1960,"Russie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,"Afrique du Sud",NA,NA,11203.8926,NA,9467.1445,NA,NA,11.75,NA,NA,NA,NA,NA,NA
1961,"Australie",6821.5772,37285.9585,21225.4706,4.0621209145,17519.1601,28.36,17.59,8.31,54.04,7116502.09,NA,NA,NA,NA
1961,"Canada",NA,NA,20483.5634,NA,17622.5525,36.07,17.18,8.71,46.75,NA,NA,NA,NA,NA
1961,"Chine",NA,NA,1170.3298,NA,1036.1903,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,"Danemark",NA,NA,19544.2339,NA,16805.8674,35.04,NA,12.19,NA,NA,NA,NA,NA,NA
1961,"Etats-Unis",1517.1578,45354.6412,22489.3162,3.7538456917,19649.9918,35.67,17.53,12.55,46.8,7376313.56,NA,NA,NA,NA
1961,"France",7538.8709,25405.5334,15298.1716,3.4200558662,14050.1749,38.41,17.94,11.65,43.65,4805237.7,NA,NA,NA,NA
1961,"Inde",NA,NA,1507.9335,3.899142914,1433.9544,38.08,19.28,13.03,42.64,NA,43.18,12.29,11.87,44.53
1961,"Japon",NA,NA,9143.3455,NA,7976.259,35.42,NA,11.08,NA,NA,NA,NA,NA,NA
1961,"Mexique",NA,NA,10842.1188,NA,9781.9496,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,"Royaume-Uni",-109.9647,31504.1138,15085.6768,3.2648367882,13815.9032,NA,NA,NA,NA,4510657.44,69.36,NA,34.03,NA
1961,"Russie",NA,NA,10134.8997,NA,9041.7457,26.37,23.92,4.61,49.71,NA,NA,NA,NA,NA
1962,"Afrique du Sud",NA,NA,11510.1169,NA,9851.1341,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Australie",7222.0064,39540.5698,21205.5543,4.318877697,17538.7899,28.87,17.37,8.5,53.76,7574789.12,NA,NA,NA,NA
1962,"Canada",NA,NA,21709.6431,NA,18728.9785,34.55,17.58,8.19,47.87,NA,NA,NA,NA,NA
1962,"Chine",NA,NA,1265.4253,NA,1133.5825,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Danemark",NA,NA,20416.7767,NA,17571.2343,35.22,NA,12.23,NA,NA,NA,NA,NA,NA
1962,"Etats-Unis",1794.217,46602.6133,23615.9241,3.6938569546,20720.4928,36.28,18.69,12.78,45.03,7653847.96,70.32,2.53,28.34,27.15
1962,"France",7890.2698,27041.8885,16273.9953,3.4262018204,14973.4972,37.27,18.06,11.05,44.67,5130224.81,70.6,3.97,32.01,25.43
1962,"Inde",NA,NA,1573.4967,3.8403031983,1491.235,37.89,19.73,12.91,42.38,NA,NA,NA,NA,NA
1962,"Japon",NA,NA,9618.6137,NA,8345.3031,35.99,NA,11.21,NA,NA,NA,NA,NA,NA
1962,"Mexique",NA,NA,11025.8044,NA,9934.1252,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Royaume-Uni",-23.4368,33202.865,15620.5386,3.3554575443,14289.2433,27.89,NA,10.2,NA,4794713.84,67.35,NA,32.76,NA
1962,"Russie",NA,NA,10743.808,NA,9570.031,26,24.38,4.54,49.62,NA,NA,NA,NA,NA
1963,"Afrique du Sud",NA,NA,11917.9537,NA,10269.2878,48.95,NA,13.16,NA,NA,NA,NA,NA,NA
1963,"Australie",7388.4539,40250.8254,21889.0159,4.2832784653,18088.7115,29.26,17.28,8.82,53.46,7747889.74,NA,NA,NA,NA
1963,"Canada",NA,NA,22509.9644,NA,19423.4683,34.16,17.68,7.99,48.16,NA,NA,NA,NA,NA
1963,"Chine",NA,NA,1418.77,NA,1282.3536,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Danemark",NA,NA,20310.823,NA,17361.7713,34.59,NA,11.66,NA,NA,NA,NA,NA,NA
1963,"Etats-Unis",2151.358,47033.3105,24363.4022,3.6422896385,21417.8931,36.7,18.36,12.91,44.94,7801017.02,70.28,2.41,28.01,27.31
1963,"France",8140.6462,28485.9598,16931.3046,3.4652314186,15588.161,37.25,17.8,10.82,44.95,5401658.66,NA,NA,NA,NA
1963,"Inde",NA,NA,1546.7694,4.0039842016,1465.1047,35.56,20.62,12.56,43.81,NA,NA,NA,NA,NA
1963,"Japon",NA,NA,10070.2595,NA,8697.3786,33.12,NA,10.07,NA,NA,NA,NA,NA,NA
1963,"Mexique",NA,NA,11573.2731,NA,10443.1456,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Royaume-Uni",420.8165,35352.0427,16064.4781,3.5096321106,14729.4162,28.43,NA,10.27,NA,5169472.85,67.95,NA,32.38,NA
1963,"Russie",NA,NA,11020.8426,NA,9766.4721,25.67,24.79,4.48,49.54,NA,NA,NA,NA,NA
1964,"Afrique du Sud",NA,NA,12600.1284,NA,10839.6346,51.07,NA,13.63,NA,NA,NA,NA,NA,NA
1964,"Australie",7821.6472,41760.22,23147.6646,4.2057452202,19191.0858,28.59,17.63,8.46,53.78,8071275.49,NA,NA,NA,NA
1964,"Canada",NA,NA,23488.9654,NA,20312.0024,34.55,17.58,8.2,47.87,NA,NA,NA,NA,NA
1964,"Chine",NA,NA,1609.9905,NA,1464.8823,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,"Danemark",NA,NA,21946.6071,NA,18887.9986,33.99,NA,11.38,NA,NA,NA,NA,NA,NA
1964,"Etats-Unis",2371.7427,48499.7521,25456.6013,3.6045315266,22420.0159,37.09,18.05,13.04,44.86,8081360.32,70.25,2.29,27.69,27.46
1964,"France",8506.9237,30316.494,17909.2132,3.4876651764,16487.2228,37.89,17.92,10.94,44.19,5750186.09,72.89,4.05,32.55,23.06
1964,"Inde",NA,NA,1631.8821,3.8852235879,1548.6454,36.52,20.4,12.33,43.07,NA,NA,NA,NA,NA
1964,"Japon",NA,NA,10827.9515,NA,9247.9091,32.4,NA,9.79,NA,NA,NA,NA,NA,NA
1964,"Mexique",NA,NA,12574.5011,NA,11401.2102,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,"Royaume-Uni",873.9634,35721.5912,16134.5793,3.5847582817,14795.123,28.4,NA,10.26,NA,5303700.98,68.49,NA,32.07,NA
1964,"Russie",NA,NA,11583.0714,NA,10282.7327,25.36,25.18,4.43,49.47,NA,NA,NA,NA,NA
1965,"Afrique du Sud",NA,NA,12919.7702,NA,11092.0422,51.1,NA,13.22,NA,NA,NA,NA,NA,NA
1965,"Australie",8441.5388,43935.0703,24141.1914,4.2815337181,19910.5593,28.24,17.73,8.17,54.02,8524776.86,NA,NA,NA,NA
1965,"Canada",NA,NA,24504.5685,NA,21224.7994,34.03,17.72,8.04,48.25,NA,NA,NA,NA,NA
1965,"Chine",NA,NA,1737.0023,NA,1582.7864,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,"Danemark",NA,NA,22672.6917,NA,19505.0153,33.47,NA,11.21,NA,NA,NA,NA,NA,NA
1965,"Etats-Unis",2645.4681,50745.9458,26767.1352,3.5933392048,23599.6808,36.74,18.52,12.97,44.74,8480159.53,69.84,2.31,27.56,27.84
1965,"France",8986.7329,32252.031,18642.0524,3.5781235695,17135.2448,38.24,17.56,11.03,44.2,6131190.43,71.58,4.57,31.86,23.85
1965,"Inde",NA,NA,1700.9933,3.8163525157,1614.9019,36.9,20.35,12.99,42.74,NA,NA,NA,NA,NA
1965,"Japon",NA,NA,10994.2996,NA,9356.4568,31.7,NA,9.23,NA,NA,NA,NA,NA,NA
1965,"Mexique",NA,NA,13080.6388,NA,11866.5997,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,"Royaume-Uni",1746.5665,34855.3703,16394.8955,3.5278391838,15036.5013,28.37,NA,10.34,NA,5304621.71,68.16,NA,30.94,NA
1965,"Russie",NA,NA,12063.5584,NA,10615.8663,24.62,26.1,4.3,49.29,NA,NA,NA,NA,NA
1966,"Afrique du Sud",NA,NA,13220.0299,NA,11318.8437,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,"Australie",8947.3768,45376.1187,24073.3706,4.463778019,19814.3207,27.37,18.04,7.66,54.59,8844671.27,NA,NA,NA,NA
1966,"Canada",NA,NA,25559.8584,NA,22175.5035,33.58,17.83,7.78,48.58,NA,NA,NA,NA,NA
1966,"Chine",NA,NA,1841.3044,NA,1679.2876,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,"Danemark",NA,NA,23126.4042,NA,19840.5409,33.88,NA,11.25,NA,NA,NA,NA,NA,NA
1966,"Etats-Unis",3047.2252,51247.2909,28145.1959,3.4704985619,24794.8797,36.43,18.95,12.92,44.62,8605048.94,69.46,2.34,27.43,28.21
1966,"France",9557.4244,34425.9088,19515.3374,3.6649580002,17901.2527,37.21,17.85,10.82,44.94,6560725.35,69.43,5.27,30.49,25.3
1966,"Inde",NA,NA,1619.3953,4.129639161,1532.0285,37.25,20.28,13.26,42.47,NA,NA,NA,NA,NA
1966,"Japon",NA,NA,11950.2994,NA,10187.4855,31.15,NA,9,NA,NA,NA,NA,NA,NA
1966,"Mexique",NA,NA,13485.9447,NA,12237.5052,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,"Royaume-Uni",2381.6626,35400.4858,16898.3687,3.5425829887,15501.6805,27.48,NA,9.58,NA,5491593.16,66.29,NA,29.27,NA
1966,"Russie",NA,NA,12842.5085,NA,11289.3794,23.95,26.93,4.18,49.12,NA,NA,NA,NA,NA
1967,"Afrique du Sud",NA,NA,13891.5608,NA,11956.639,50.75,NA,12.6,NA,NA,NA,NA,NA,NA
1967,"Australie",9372.3074,44990.8298,24805.8828,4.2923154831,20486.0808,27.6,17.98,7.91,54.42,8793280.31,NA,NA,NA,NA
1967,"Canada",NA,NA,25704.0717,NA,22261.5806,33.87,17.76,7.85,48.37,NA,NA,NA,NA,NA
1967,"Chine",NA,NA,1707.6005,NA,1540.9705,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,"Danemark",NA,NA,24356.7284,NA,20863.5171,32.85,NA,11.23,NA,NA,NA,NA,NA,NA
1967,"Etats-Unis",3450.4009,52530.4451,28520.7083,3.5309214592,25054.064,35.51,19.83,12.4,44.65,8846394,68.28,2.2,27.24,29.52
1967,"France",9949.3839,36749.425,20231.4027,3.7471926212,18534.1119,37.03,17.84,10.81,45.13,6945093.95,67.29,6.03,29.2,26.69
1967,"Inde",NA,NA,1622.5356,4.2487007098,1530.0042,36.76,20.21,12.94,43.03,NA,NA,NA,NA,NA
1967,"Japon",NA,NA,12814.2401,NA,10925.1063,31.79,NA,9.07,NA,NA,NA,NA,NA,NA
1967,"Mexique",NA,NA,13875.6872,NA,12600.4834,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,"Royaume-Uni",3689.4165,36084.7573,17332.6823,3.6495504379,15840.6774,27.33,NA,9.3,NA,5781132.1,66.71,NA,29.91,NA
1967,"Russie",NA,NA,13563.375,NA,11957.0479,23.09,28,4.03,48.91,NA,NA,NA,NA,NA
1968,"Afrique du Sud",NA,NA,14294.5831,NA,12272.9321,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,"Australie",9903.0767,45663.4018,25490.0131,4.2908835411,20856.6115,27.28,18.14,7.69,54.58,8949334.99,NA,NA,NA,NA
1968,"Canada",NA,NA,26294.6283,NA,22872.7815,34.1,17.7,7.89,48.2,NA,NA,NA,NA,NA
1968,"Chine",NA,NA,1601.6352,NA,1430.9663,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,"Danemark",NA,NA,25462.7118,NA,21807.6736,33.29,NA,11.75,NA,NA,NA,NA,NA,NA
1968,"Etats-Unis",3727.1763,55674.7048,29512.4041,3.6060941219,25931.1343,35.74,19.63,12.59,44.63,9351016.19,70.08,1.95,28.9,27.98
1968,"France",10288.9368,39284.9367,20880.8462,3.841306448,19104.4243,35.65,18.48,10.26,45.87,7338588.69,62.46,7.36,25.71,30.18
1968,"Inde",NA,NA,1695.699,4.1556343512,1601.5215,36.16,20.34,12.46,43.5,NA,NA,NA,NA,NA
1968,"Japon",NA,NA,13924.7557,NA,11874.2391,31.38,NA,8.96,NA,NA,NA,NA,NA,NA
1968,"Mexique",NA,NA,14757.4531,NA,13463.7957,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,"Royaume-Uni",4798.3758,36265.5557,17337.8091,3.7607862949,15824.5646,27.11,NA,9.12,NA,5951289.72,67.36,NA,30.53,NA
1968,"Russie",NA,NA,14302.6997,NA,12605.0461,22.33,28.95,3.9,48.72,NA,NA,NA,NA,NA
1969,"Afrique du Sud",NA,NA,14658.0969,NA,12617.03,50.66,NA,13.34,NA,NA,NA,NA,NA,NA
1969,"Australie",10388.2342,46559.1616,26518.3577,4.1777887344,21907.8815,26.93,18.4,7.69,54.67,9152644.51,NA,NA,NA,NA
1969,"Canada",NA,NA,26990.6605,NA,23573.8561,34.14,17.69,7.86,48.17,NA,NA,NA,NA,NA
1969,"Chine",NA,NA,1749.6737,NA,1572.9066,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,"Danemark",NA,NA,27157.8232,NA,23422.4881,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,"Etats-Unis",4106.2352,55564.406,30014.1749,3.5574226379,26297.4255,34.35,20.24,11.58,45.41,9355108.95,67.29,2.38,26.97,30.33
1969,"France",10784.9513,41898.158,22075.773,3.8415834904,20197.5706,34.78,18.92,10,46.3,7759054.33,58.76,8.56,23.33,32.68
1969,"Inde",NA,NA,1719.8236,4.1717356013,1624.1446,37.17,19.92,13.28,42.91,NA,NA,NA,NA,NA
1969,"Japon",NA,NA,15219.2274,NA,12950.3563,34.29,NA,11.22,NA,NA,NA,NA,NA,NA
1969,"Mexique",NA,NA,14827.9481,NA,13526.4707,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,"Royaume-Uni",6264.3283,36551.9244,17722.0056,3.8460633755,16134.0562,27.27,NA,9.02,NA,6205254.92,64.61,NA,27.6,NA
1969,"Russie",NA,NA,14582.1664,NA,12874.4567,22.39,28.75,3.94,48.86,NA,NA,NA,NA,NA
1970,"Afrique du Sud",NA,NA,14871.0073,NA,12604.4694,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"Australie",11274.5372,48733.5342,28051.8717,4.2166051865,22821.9338,26.62,18.5,7.3,54.88,9623115.4,NA,NA,NA,NA
1970,"Canada",NA,34745.0154,26952.1601,NA,23411.4308,34.7,17.54,7.83,47.76,NA,NA,NA,NA,NA
1970,"Chine",NA,NA,1915.6503,NA,1731.3991,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"Danemark",NA,NA,27513.5213,NA,23617.6241,33.29,NA,11.75,NA,NA,NA,NA,NA,NA
1970,"Etats-Unis",4829.7384,53405.1037,29576.952,3.527121067,25812.1819,33.75,20.2,10.63,46.05,9104273.23,68.74,2.13,26.37,29.14
1970,"France",5874.5593,43475.6623,23041.5514,3.433921814,21066.8753,33.32,19.88,9.34,46.8,7234192.51,58.16,6.85,20.32,34.99
1970,"Inde",NA,NA,1810.8349,4.1239751454,1706.4952,37.54,19.85,13.31,42.61,NA,NA,NA,NA,NA
1970,"Japon",6536.3745,27643.7071,16189.4841,3.6876962185,13766.0495,36.1,NA,11.98,NA,5076500.77,NA,NA,NA,NA
1970,"Mexique",NA,NA,15339.1459,NA,13876.8448,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,"Royaume-Uni",7829.7826,36659.1688,17618.5279,4.0105495453,16076.7197,27.36,NA,8.53,NA,6447669.1,64.46,NA,27.39,NA
1970,"Russie",NA,NA,15695.5848,NA,13834.4825,22.45,28.56,3.98,48.99,NA,NA,NA,NA,NA
1971,"Afrique du Sud",NA,NA,15189.2059,NA,12938.2729,51.3,NA,12.86,NA,NA,NA,NA,NA,NA
1971,"Australie",11882.202,50009.6158,27716.111,4.3475542068,22731.2832,26.91,18.13,7.08,54.95,9882539.47,NA,NA,NA,NA
1971,"Canada",7360.8088,33316.2304,27449.6395,2.8122258186,23863.647,34.53,17.59,7.68,47.88,6710988.91,NA,NA,NA,NA
1971,"Chine",NA,NA,1954.7933,NA,1763.3352,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,"Danemark",NA,NA,28051.1551,NA,24024.8058,32.26,NA,10.54,NA,NA,NA,NA,NA,NA
1971,"Etats-Unis",5064.0258,54229.8264,30043.9662,3.5331726074,26132.3675,34.33,19.51,11.02,46.16,9233014.24,67.29,2.31,26.27,30.39
1971,"France",6441.7444,44497.4484,24025.146,3.3829646111,21977.9727,34.11,19.41,9.78,46.49,7435071.75,57.3,7.16,19.84,35.55
1971,"Inde",NA,NA,1849.3631,4.0771402499,1729.5039,35.43,20.59,11.71,43.98,NA,42.25,11.75,11.23,46
1971,"Japon",7352.8263,31080.0618,16745.7307,4.0048904419,14208.3902,39.44,NA,14.53,NA,5690304.95,NA,NA,NA,NA
1971,"Mexique",NA,NA,15460.6778,NA,14021.8138,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,"Royaume-Uni",9194.3498,37710.687,17795.455,4.2007584572,16182.3946,27.81,NA,8.49,NA,6797829.9,63.4,NA,26.73,NA
1971,"Russie",NA,NA,16122.9724,NA,14124.4956,22.5,28.39,4.02,49.11,NA,NA,NA,NA,NA
1972,"Afrique du Sud",NA,NA,15385.0907,NA,12993.4539,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,"Australie",12549.0904,52197.6959,28377.9846,4.4276561737,23306.5658,26.57,18.4,7.22,55.03,10319334,NA,NA,NA,NA
1972,"Canada",8126.0111,35106.4088,28423.1828,2.826611042,24880.7925,34.58,17.58,7.77,47.84,7032837.8,NA,NA,NA,NA
1972,"Chine",NA,NA,1935.1921,NA,1738.5862,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,"Danemark",NA,NA,29163.1541,NA,24964.8811,32.22,NA,10.55,NA,NA,NA,NA,NA,NA
1972,"Etats-Unis",5107.4359,58176.6781,31093.3295,3.6021568775,27192.0159,34.58,19.4,11,46.01,9794984.7,68.62,2.17,26.15,29.21
1972,"France",7021.4389,46359.3508,24818.8261,3.4307816029,22654.7093,33.87,19.77,9.6,46.35,7772350.25,57.1,7.33,19.78,35.57
1972,"Inde",NA,NA,1851.1427,4.1147728232,1728.8958,35.11,20.75,11.29,44.14,NA,NA,NA,NA,NA
1972,"Japon",8389.62,37749.3047,17760.5035,4.5366067886,15011.1584,38.67,NA,13.6,NA,6809972.65,NA,NA,NA,NA
1972,"Mexique",NA,NA,16240.6459,NA,14716.8582,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,"Royaume-Uni",11020.9573,40508.5625,18398.7439,4.5000190735,16595.5733,27.44,NA,8.39,NA,7468028.91,65.99,NA,28.35,NA
1972,"Russie",NA,NA,16337.3868,NA,14199.3271,22.55,28.22,4.06,49.22,NA,NA,NA,NA,NA
1973,"Afrique du Sud",NA,NA,16341.6033,NA,13927.6078,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,"Australie",13377.5548,54211.4001,28776.6467,4.4838232994,23928.5111,25.88,18.83,6.94,55.28,10729124.39,NA,NA,NA,NA
1973,"Canada",9524.3044,36779.8996,29778.8824,2.8561189175,26082.4313,34.41,17.62,8.06,47.97,7449448.62,NA,NA,NA,NA
1973,"Chine",NA,NA,1996.3716,NA,1796.2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,"Danemark",NA,33066.0767,30284.8249,NA,26166.2006,31.97,NA,NA,NA,NA,NA,NA,NA,NA
1973,"Etats-Unis",6010.9637,59441.2482,32302.9985,3.5421645641,28382.8171,34.93,19.44,10.92,45.63,10053665.46,67.47,2.23,25.04,30.29
1973,"France",7571.0919,48490.2989,26159.6953,3.4038288593,23913.3201,34.55,19.41,10.2,46.04,8139679.6,56.87,7.4,19.78,35.72
1973,"Inde",NA,NA,1769.2296,4.343790735,1651.8877,34.99,20.83,10.54,44.18,NA,NA,NA,NA,NA
1973,"Japon",9493.9472,43456.8948,18760.3794,4.8869795799,15942.6249,40.4,NA,15.46,NA,7791127.5,NA,NA,NA,NA
1973,"Mexique",NA,NA,16988.0612,NA,15414.6855,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,"Royaume-Uni",13637.6159,42305.0369,18894.1607,4.7876272202,16934.5702,26.88,NA,8.46,NA,8107634.48,63.4,NA,26.67,NA
1973,"Russie",NA,NA,17505.5216,NA,15079.1777,22.47,28.29,4.01,49.24,NA,NA,NA,NA,NA
1974,"Afrique du Sud",NA,NA,17269.195,NA,14694.1213,NA,NA,12.9,NA,NA,NA,NA,NA,NA
1974,"Australie",14571.9171,55393.1057,29007.9538,4.5506486893,24290.7792,24.77,19.21,6.17,56.02,11053876.11,NA,NA,NA,NA
1974,"Canada",11478.2725,36856.6037,30178.4795,2.9106032848,26393.5784,34.62,17.56,7.97,47.82,7682129.7,NA,NA,NA,NA
1974,"Chine",NA,NA,1966.6134,NA,1763.9292,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,"Danemark",NA,31108.6476,28919.8612,NA,24597.9063,30.53,NA,9.35,NA,NA,NA,NA,NA,NA
1974,"Etats-Unis",7592.031,54823.5246,31569.7067,3.45612216,27498.299,33.96,19.84,10.41,46.2,9503746.29,65.51,2.09,23.68,32.4
1974,"France",8172.583,49796.104,27090.5991,3.4102420807,24610.0527,34.11,19.69,9.84,46.2,8392633.73,55.74,7.47,19.13,36.79
1974,"Inde",NA,NA,1799.7014,4.2819544632,1682.8897,35.02,20.76,10.42,44.22,NA,NA,NA,NA,NA
1974,"Japon",9830.1396,41220.2143,18443.2217,4.7582073212,15737.533,33.68,NA,9.34,NA,7488243.52,NA,NA,NA,NA
1974,"Mexique",NA,NA,17411.1307,NA,15744.5667,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,"Royaume-Uni",15666.7845,42306.8156,18912.0522,4.9464273453,16961.3552,26.68,NA,7.91,NA,8389818.03,61.04,NA,23.67,NA
1974,"Russie",NA,NA,18006.3422,NA,15439.9119,22.39,28.35,3.97,49.26,NA,NA,NA,NA,NA
1975,"Afrique du Sud",NA,16986.1864,16887.8775,NA,14017.5842,49.94,NA,12.14,NA,NA,NA,NA,NA,NA
1975,"Australie",15846.2315,56504.5547,29110.3058,4.6215105057,24604.8085,24.08,19.31,5.67,56.62,11371129.33,NA,NA,NA,NA
1975,"Canada",12211.6779,37300.2182,29854.934,2.9932818413,25978.854,35.85,17.23,8.79,46.92,7776209.42,NA,NA,NA,NA
1975,"Chine",NA,NA,2032.4457,NA,1827.2073,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,"Danemark",NA,32279.8783,28582.1355,NA,24286.9215,29.46,NA,8.7,NA,NA,NA,NA,NA,NA
1975,"Etats-Unis",7827.737,53049.9488,30911.4607,3.4644005299,26515.0439,34.29,19.36,10.45,46.35,9185865.95,66.17,2.2,23.4,31.63
1975,"France",8825.6277,50515.2018,26522.182,3.5901486874,23827.0814,31.54,21.41,8.42,47.05,8554288.6,54.93,7.57,18.68,37.5
1975,"Inde",NA,NA,1786.5917,4.3810300421,1662.8544,35.12,20.66,10.7,44.22,NA,NA,NA,NA,NA
1975,"Japon",10222.5078,40876.2691,18806.9399,4.6250481606,16155.984,34.07,NA,10.05,NA,7472220.19,NA,NA,NA,NA
1975,"Mexique",NA,NA,17825.2992,NA,16061.3839,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,"Royaume-Uni",14233.4762,37752.3292,16904.3325,5.0286784172,14939.092,26.41,NA,7.38,NA,7512401.93,58.65,NA,22.13,NA
